"FlightNum";"FlightCompany";"Origin";"Destination";"TakeOffAt";"ArriveAt";"FlightTime";"CraftCompany";"Airplane"
1412;"SQ";"LAX";"JFK";"13:45:00";"22:12:00";"05:27:00";"Airbus";"A318"
1412;"UA";"DEN";"LGA";"12:30:00";"18:10:00";"03:40:00";"Airbus";"A320"
1413;"SQ";"BOS";"SFO";"19:25:00";"23:30:00";"07:05:00";"Airbus";"A321"
1413;"UA";"SFO";"DEN";"19:33:00";"22:54:00";"02:21:00";"Boeing";"737-800"
1414;"UA";"MFE";"IAH";"07:30:00";"08:43:00";"01:13:00";"Boeing";"737-900"
1415;"CA";"PEK";"CTU";"09:45:00";"12:50:00";"03:05:00";"Boeing";"777-300ER"
1415;"SQ";"JFK";"LAX";"13:00:00";"16:40:00";"06:40:00";"Airbus";"A320"
1415;"UA";"DFW";"EWR";"16:30:00";"20:52:00";"03:22:00";"Airbus";"A319"
1416;"CA";"CTU";"PEK";"14:25:00";"17:05:00";"02:40:00";"Boeing";"777-300ER"
1416;"LX";"ZRH";"BEG";"12:20:00";"14:00:00";"01:40:00";"Bombardier";"CS300"
1416;"SQ";"JFK";"LAX";"09:00:00";"12:43:00";"06:43:00";"Airbus";"A320"
1416;"UA";"DEN";"PSP";"11:28:00";"12:43:00";"02:15:00";"Boeing";"737-900"
1417;"CA";"TSN";"KWE";"14:45:00";"17:50:00";"03:05:00";"Boeing";"737-800"
1417;"LX";"BEG";"ZRH";"14:40:00";"16:35:00";"01:55:00";"Bombardier";"CS300"
1417;"SQ";"JFK";"SFO";"16:55:00";"20:37:00";"06:42:00";"Boeing";"737-900"
1417;"UA";"EWR";"MCO";"19:00:00";"21:47:00";"02:47:00";"Boeing";"737-900"
1418;"CA";"KWE";"TSN";"19:00:00";"21:45:00";"02:45:00";"Boeing";"737-800"
1418;"UA";"IAH";"RDU";"07:30:00";"11:03:00";"02:33:00";"Airbus";"A319"
1419;"CA";"PEK";"DLU";"06:20:00";"10:15:00";"03:55:00";"Airbus";"A319"
1420;"CA";"DLU";"PEK";"11:25:00";"14:35:00";"03:10:00";"Airbus";"A319"
1420;"SQ";"EWR";"LAX";"11:00:00";"14:36:00";"06:36:00";"Airbus";"A320"
1420;"UA";"ORD";"BOS";"08:55:00";"12:06:00";"02:11:00";"Boeing";"737-900"
1422;"SQ";"EWR";"SFO";"17:29:00";"21:20:00";"06:51:00";"Airbus";"A320"
1423;"SQ";"AUS";"SFO";"06:40:00";"08:35:00";"03:55:00";"Airbus";"A320"
1424;"LH";"FRA";"TIA";"11:05:00";"13:05:00";"02:00:00";"Canadair";"(Bombardier)"
1424;"UA";"SFO";"PSP";"11:51:00";"13:18:00";"01:27:00";"Airbus";"A319"
1425;"CA";"PEK";"CTU";"17:00:00";"20:15:00";"03:15:00";"Boeing";"777-300ER"
1425;"LH";"TIA";"FRA";"13:45:00";"16:05:00";"02:20:00";"Canadair";"(Bombardier)"
1425;"SQ";"AUS";"SFO";"20:05:00";"22:08:00";"04:03:00";"Airbus";"A320"
1425;"UA";"BOS";"EWR";"17:00:00";"18:32:00";"01:32:00";"Boeing";"737-900"
1426;"CA";"CTU";"PEK";"21:30:00";"00:10:00";"02:40:00";"Boeing";"777-300ER"
1426;"LH";"FRA";"SOF";"10:10:00";"13:25:00";"02:15:00";"Airbus";"A320"
1426;"SQ";"SFO";"JFK";"09:00:00";"17:25:00";"05:25:00";"Boeing";"737-900"
1426;"UA";"IAH";"MID";"18:10:00";"20:09:00";"01:59:00";"Boeing";"737-800"
1427;"CA";"TSN";"CTU";"07:35:00";"10:30:00";"02:55:00";"Boeing";"737-800"
1427;"LH";"SOF";"FRA";"14:10:00";"15:35:00";"02:25:00";"Airbus";"A320"
1427;"UA";"MID";"IAH";"08:15:00";"10:25:00";"02:10:00";"Boeing";"737-800"
1428;"CA";"CTU";"TSN";"11:45:00";"14:25:00";"02:40:00";"Boeing";"737-800"
1428;"LH";"FRA";"SOF";"19:00:00";"22:15:00";"02:15:00";"Airbus";"A321"
1428;"UA";"ORD";"MCI";"19:35:00";"21:09:00";"01:34:00";"Boeing";"737-800"
1429;"CA";"PEK";"CKG";"09:00:00";"12:00:00";"03:00:00";"Boeing";"737-800"
1429;"LH";"SOF";"FRA";"06:50:00";"08:30:00";"02:40:00";"Airbus";"A320"
1429;"UA";"IAH";"AUS";"16:20:00";"17:16:00";"00:00:56";"Boeing";"737-900"
1430;"CA";"CKG";"PEK";"13:15:00";"15:45:00";"02:30:00";"Boeing";"737-800"
1430;"LH";"FRA";"SOF";"14:55:00";"18:10:00";"02:15:00";"Airbus";"A320"
1430;"UA";"OGG";"DEN";"20:52:00";"06:24:00";"06:32:00";"Boeing";"757-200"
1431;"CA";"PEK";"CKG";"07:55:00";"10:55:00";"03:00:00";"Boeing";"737-800"
1431;"LH";"SOF";"FRA";"18:55:00";"20:20:00";"02:25:00";"Airbus";"A320"
1431;"UA";"LAX";"HNL";"13:12:00";"17:00:00";"05:48:00";"Boeing";"757-300"
1432;"CA";"CKG";"PEK";"12:15:00";"14:50:00";"02:35:00";"Boeing";"737-800"
1432;"SQ";"SFO";"JFK";"13:50:00";"22:23:00";"05:33:00";"Airbus";"A320"
1432;"UA";"IAH";"SFO";"09:49:00";"12:07:00";"04:18:00";"Boeing";"737-900"
1433;"CA";"PEK";"ZUH";"09:45:00";"13:30:00";"03:45:00";"Boeing";"737-800"
1434;"CA";"ZUH";"PEK";"14:35:00";"17:45:00";"03:10:00";"Boeing";"737-800"
1434;"SQ";"SFO";"SAN";"12:00:00";"13:37:00";"01:37:00";"Airbus";"A320"
1434;"UA";"DFW";"IAH";"11:58:00";"13:09:00";"01:11:00";"Airbus";"A319"
1435;"CA";"PEK";"CKG";"17:00:00";"19:55:00";"02:55:00";"Boeing";"737-800"
1435;"UA";"PIT";"IAH";"16:35:00";"18:49:00";"03:14:00";"Boeing";"737-900"
1436;"CA";"CKG";"PEK";"21:15:00";"23:45:00";"02:30:00";"Boeing";"737-800"
1436;"LH";"FRA";"LED";"13:15:00";"18:00:00";"02:45:00";"Airbus";"A320"
1436;"UA";"ORD";"BNA";"15:49:00";"17:26:00";"01:37:00";"Boeing";"737-700"
1437;"CA";"PEK";"CKG";"06:55:00";"09:55:00";"03:00:00";"Boeing";"737-800"
1437;"LH";"LED";"FRA";"19:25:00";"20:25:00";"03:00:00";"Airbus";"A320"
1437;"UA";"OMA";"DEN";"13:55:00";"14:33:00";"01:38:00";"Boeing";"737-800"
1438;"CA";"CKG";"PEK";"16:15:00";"18:55:00";"02:40:00";"Airbus";"A330-300"
1438;"LH";"FRA";"LED";"18:15:00";"23:00:00";"02:45:00";"Airbus";"A320"
1438;"UA";"IAH";"SJD";"11:55:00";"13:51:00";"02:56:00";"Boeing";"737-900"
1439;"CA";"PEK";"CKG";"14:00:00";"17:05:00";"03:05:00";"Airbus";"A330-200"
1439;"LH";"LED";"FRA";"06:35:00";"07:50:00";"03:15:00";"Airbus";"A320"
1440;"UA";"DCA";"ORD";"08:45:00";"09:51:00";"02:06:00";"Airbus";"A319"
1441;"UA";"IAH";"SAL";"09:40:00";"12:40:00";"03:00:00";"Boeing";"737-800"
1442;"SQ";"SFO";"EWR";"21:40:00";"06:00:00";"05:20:00";"Airbus";"A320"
1442;"UA";"DEN";"DSM";"17:35:00";"20:14:00";"01:39:00";"Airbus";"A320"
1443;"SQ";"BNA";"SFO";"18:45:00";"21:56:00";"05:11:00";"Airbus";"A320"
1443;"UA";"ORF";"IAD";"06:30:00";"07:27:00";"00:00:57";"Boeing";"737-900"
1444;"LH";"FRA";"DME";"11:05:00";"16:20:00";"03:15:00";"Airbus";"A320"
1444;"SQ";"SFO";"SAN";"09:05:00";"10:43:00";"01:38:00";"Airbus";"A319"
1445;"LH";"DME";"FRA";"17:25:00";"19:00:00";"03:35:00";"Airbus";"A320"
1445;"SQ";"SFO";"BNA";"11:30:00";"17:49:00";"04:19:00";"Airbus";"A320"
1445;"UA";"PIT";"ORD";"06:12:00";"06:51:00";"01:39:00";"Boeing";"737-900"
1446;"LH";"FRA";"DME";"12:40:00";"17:55:00";"03:15:00";"Airbus";"A321"
1446;"SQ";"SFO";"LAX";"19:00:00";"20:35:00";"01:35:00";"Airbus";"A320"
1446;"UA";"ORD";"GRR";"15:40:00";"17:32:00";"00:00:52";"Airbus";"A320"
1447;"UA";"SJO";"IAH";"16:15:00";"20:05:00";"03:50:00";"Boeing";"737-800"
1448;"SQ";"LAX";"EWR";"06:20:00";"14:31:00";"05:11:00";"Airbus";"A320"
1448;"UA";"IAD";"LAX";"22:15:00";"00:53:00";"05:38:00";"Boeing";"757-200"
1449;"CA";"PEK";"CKG";"18:50:00";"21:55:00";"03:05:00";"Boeing";"787-9"
1450;"CA";"CKG";"PEK";"10:05:00";"12:40:00";"02:35:00";"Boeing";"787-9"
1450;"SQ";"JFK";"BOS";"13:30:00";"14:39:00";"01:09:00";"Embraer";"190"
1450;"UA";"CLE";"ORD";"12:40:00";"13:05:00";"01:25:00";"Boeing";"737-700"
1451;"CA";"PEK";"MIG";"07:45:00";"10:35:00";"02:50:00";"Boeing";"737-800"
1451;"LH";"DME";"FRA";"07:05:00";"08:50:00";"03:45:00";"Airbus";"A321"
1451;"SQ";"BOS";"JFK";"15:05:00";"16:21:00";"01:16:00";"Embraer";"190"
1451;"UA";"IAH";"SAL";"12:05:00";"15:05:00";"03:00:00";"Boeing";"737-800"
1452;"CA";"MIG";"PEK";"11:20:00";"13:40:00";"02:20:00";"Boeing";"737-800"
1452;"LH";"FRA";"DME";"16:30:00";"21:45:00";"03:15:00";"Airbus";"A320"
1452;"UA";"IAH";"SJD";"10:09:00";"12:05:00";"02:56:00";"Airbus";"A320"
1453;"CA";"PEK";"MIG";"10:25:00";"13:20:00";"02:55:00";"Boeing";"737-800"
1453;"LH";"DME";"FRA";"09:05:00";"10:50:00";"03:45:00";"Airbus";"A319"
1453;"UA";"SJD";"IAH";"14:46:00";"18:14:00";"02:28:00";"Boeing";"737-900"
1454;"CA";"MIG";"PEK";"14:25:00";"16:45:00";"02:20:00";"Boeing";"737-800"
1454;"SQ";"JFK";"BUF";"14:58:00";"16:26:00";"01:28:00";"Embraer";"190"
1454;"UA";"PVD";"ORD";"07:15:00";"09:13:00";"02:58:00";"Airbus";"A319"
1455;"CA";"PEK";"MIG";"18:05:00";"21:00:00";"02:55:00";"Boeing";"737-800"
1455;"SQ";"BUF";"JFK";"17:11:00";"18:38:00";"01:27:00";"Embraer";"190"
1455;"UA";"SMF";"LAX";"20:07:00";"21:49:00";"01:42:00";"Boeing";"737-900"
1456;"CA";"MIG";"PEK";"21:50:00";"00:15:00";"02:25:00";"Boeing";"737-800"
1456;"UA";"EWR";"NAS";"06:43:00";"10:13:00";"03:30:00";"Boeing";"737-800"
1457;"CA";"PEK";"GYS";"09:10:00";"11:55:00";"02:45:00";"Boeing";"737-700"
1457;"UA";"IAH";"POS";"14:38:00";"22:00:00";"05:22:00";"Boeing";"737-800"
1458;"CA";"GYS";"PEK";"12:40:00";"15:00:00";"02:20:00";"Boeing";"737-700"
1458;"SQ";"FLL";"JFK";"13:01:00";"15:49:00";"02:48:00";"Airbus";"A321"
1459;"CA";"PEK";"YBP";"14:50:00";"18:10:00";"03:20:00";"Boeing";"737-700"
1459;"SQ";"JFK";"FLL";"15:34:00";"18:55:00";"03:21:00";"Airbus";"A321"
1459;"UA";"POS";"IAH";"00:55:00";"05:02:00";"06:07:00";"Boeing";"737-800"
1460;"CA";"YBP";"PEK";"19:25:00";"22:20:00";"02:55:00";"Boeing";"737-700"
1460;"SQ";"JFK";"SFO";"16:00:00";"19:47:00";"06:47:00";"Airbus";"A321"
1460;"UA";"NAS";"EWR";"11:05:00";"14:18:00";"03:13:00";"Boeing";"737-800"
1461;"CA";"PEK";"KWE";"07:10:00";"10:30:00";"03:20:00";"Boeing";"737MAX"
1461;"UA";"IAH";"SAL";"18:30:00";"21:30:00";"03:00:00";"Boeing";"737-800"
1462;"CA";"KWE";"PEK";"11:45:00";"14:35:00";"02:50:00";"Boeing";"737MAX"
1462;"SQ";"JFK";"SFO";"20:00:00";"23:51:00";"06:51:00";"Airbus";"A321"
1463;"CA";"PEK";"KWE";"14:55:00";"18:15:00";"03:20:00";"Boeing";"737MAX"
1463;"SQ";"SFO";"JFK";"06:30:00";"14:53:00";"05:23:00";"Airbus";"A321"
1463;"UA";"EWR";"FLL";"12:52:00";"15:52:00";"03:00:00";"Boeing";"737-900"
1464;"CA";"KWE";"PEK";"19:20:00";"22:25:00";"03:05:00";"Boeing";"737MAX"
1464;"LH";"FRA";"VLC";"16:05:00";"18:20:00";"02:15:00";"Airbus";"A320"
1464;"SQ";"JAX";"JFK";"11:17:00";"13:27:00";"02:10:00";"Airbus";"A321"
1464;"UA";"MIA";"ORD";"16:26:00";"18:38:00";"03:12:00";"Boeing";"737-800"
1465;"CA";"PEK";"NNG";"14:40:00";"18:30:00";"03:50:00";"Airbus";"A321"
1465;"LH";"VLC";"FRA";"19:05:00";"21:35:00";"02:30:00";"Airbus";"A320"
1465;"SQ";"JFK";"JAX";"16:50:00";"19:24:00";"02:34:00";"Airbus";"A321"
1466;"CA";"NNG";"PEK";"19:20:00";"23:05:00";"03:45:00";"Airbus";"A321"
1466;"SQ";"JFK";"ROC";"14:29:00";"15:50:00";"01:21:00";"Embraer";"190"
1466;"UA";"DEN";"FSD";"20:15:00";"22:47:00";"01:32:00";"Boeing";"737-800"
1467;"CA";"TSN";"KMG";"10:05:00";"13:45:00";"03:40:00";"Boeing";"737-800"
1467;"SQ";"ROC";"JFK";"16:33:00";"17:52:00";"01:19:00";"Embraer";"190"
1467;"UA";"SAL";"IAH";"07:10:00";"10:15:00";"03:05:00";"Boeing";"737-800"
1468;"CA";"KMG";"TSN";"14:50:00";"18:00:00";"03:10:00";"Boeing";"737-800"
1468;"SQ";"JFK";"SYR";"17:00:00";"18:16:00";"01:16:00";"Embraer";"190"
1468;"UA";"SAL";"IAH";"13:35:00";"16:40:00";"03:05:00";"Boeing";"737-800"
1469;"CA";"PEK";"LJG";"07:50:00";"11:45:00";"03:55:00";"Airbus";"A319"
1469;"SQ";"SYR";"JFK";"08:32:00";"09:44:00";"01:12:00";"Embraer";"190"
1469;"UA";"SAL";"IAH";"16:00:00";"19:05:00";"03:05:00";"Boeing";"737-800"
1470;"CA";"LJG";"PEK";"12:40:00";"15:55:00";"03:15:00";"Airbus";"A319"
1470;"SQ";"TPA";"JFK";"14:34:00";"17:12:00";"02:38:00";"Airbus";"A321"
1470;"UA";"EWR";"SDQ";"10:30:00";"15:28:00";"03:58:00";"Boeing";"737-800"
1471;"CA";"PEK";"KWL";"12:30:00";"15:40:00";"03:10:00";"Airbus";"A321"
1471;"SQ";"JFK";"TPA";"14:59:00";"18:15:00";"03:16:00";"Airbus";"A321"
1472;"LH";"FRA";"CLJ";"14:20:00";"17:20:00";"02:00:00";"Embraer";"190"
1472;"LX";"GVA";"PRG";"19:15:00";"20:45:00";"01:30:00";"Bombardier";"CS300"
1472;"SQ";"AUS";"JFK";"13:51:00";"18:25:00";"03:34:00";"Airbus";"A321"
1472;"UA";"AUS";"DEN";"07:40:00";"08:50:00";"02:10:00";"Boeing";"737-900"
1473;"CA";"PEK";"ZUH";"17:00:00";"20:35:00";"03:35:00";"Airbus";"A321"
1473;"LH";"CLJ";"FRA";"18:20:00";"19:30:00";"02:10:00";"Embraer";"190"
1473;"LX";"PRG";"GVA";"21:25:00";"23:00:00";"01:35:00";"Bombardier";"CS300"
1473;"SQ";"JFK";"AUS";"21:20:00";"00:35:00";"04:15:00";"Airbus";"A321"
1473;"UA";"SDQ";"EWR";"16:28:00";"19:35:00";"04:07:00";"Boeing";"737-800"
1474;"CA";"ZUH";"PEK";"21:25:00";"00:40:00";"03:15:00";"Airbus";"A321"
1474;"SQ";"CLT";"JFK";"09:58:00";"11:40:00";"01:42:00";"Embraer";"190"
1475;"SQ";"JFK";"CLT";"16:30:00";"18:34:00";"02:04:00";"Embraer";"190"
1476;"SQ";"IAD";"JFK";"14:00:00";"15:15:00";"01:15:00";"Embraer";"190"
1477;"CA";"URC";"KHG";"13:35:00";"15:30:00";"01:55:00";"Boeing";"737MAX"
1477;"SQ";"JFK";"IAD";"16:47:00";"18:08:00";"01:21:00";"Embraer";"190"
1478;"CA";"URC";"PEK";"19:05:00";"22:50:00";"03:45:00";"Boeing";"737MAX"
1478;"SQ";"MCO";"JFK";"15:18:00";"17:52:00";"02:34:00";"Airbus";"A321"
1478;"UA";"LGA";"ORD";"13:00:00";"14:29:00";"02:29:00";"Airbus";"A320"
1479;"CA";"PEK";"ZUH";"07:40:00";"11:00:00";"03:20:00";"Airbus";"A321"
1479;"SQ";"JFK";"MCO";"13:59:00";"16:51:00";"02:52:00";"Airbus";"A321"
1479;"UA";"SAN";"DEN";"10:40:00";"13:56:00";"02:16:00";"Boeing";"737-800"
1480;"CA";"ZUH";"PEK";"12:25:00";"15:30:00";"03:05:00";"Airbus";"A321"
1480;"UA";"EWR";"NAS";"10:05:00";"13:27:00";"03:22:00";"Boeing";"737-800"
1481;"UA";"IAH";"SAT";"16:40:00";"17:43:00";"01:03:00";"Boeing";"737-900"
1482;"SQ";"HOU";"JFK";"11:23:00";"15:44:00";"03:21:00";"Airbus";"A321"
1483;"SQ";"JFK";"HOU";"14:20:00";"17:24:00";"04:04:00";"Airbus";"A321"
1483;"UA";"EWR";"SFO";"06:00:00";"09:31:00";"06:31:00";"Boeing";"757-200"
1484;"LX";"ZRH";"PRG";"07:30:00";"08:50:00";"01:20:00";"Airbus";"A321"
1484;"SQ";"MSY";"JFK";"11:06:00";"14:56:00";"02:50:00";"Airbus";"A321"
1484;"UA";"JAX";"ORD";"07:40:00";"09:16:00";"02:36:00";"Airbus";"A320"
1485;"CA";"PEK";"NNG";"11:35:00";"15:15:00";"03:40:00";"Boeing";"737-800"
1485;"LX";"PRG";"ZRH";"10:05:00";"11:30:00";"01:25:00";"Airbus";"A321"
1485;"SQ";"JFK";"MSY";"13:59:00";"16:25:00";"03:26:00";"Airbus";"A321"
1485;"UA";"DEN";"BOS";"15:49:00";"21:31:00";"03:42:00";"Boeing";"737-900"
1486;"CA";"NNG";"PEK";"16:15:00";"19:30:00";"03:15:00";"Boeing";"737-800"
1486;"LH";"FRA";"MSQ";"10:15:00";"14:30:00";"02:15:00";"Embraer";"190"
1486;"LX";"ZRH";"PRG";"12:45:00";"14:05:00";"01:20:00";"Airbus";"A321"
1486;"SQ";"ORD";"JFK";"10:22:00";"13:25:00";"02:03:00";"Embraer";"190"
1487;"CA";"DAX";"KMG";"12:20:00";"13:55:00";"01:35:00";"Boeing";"737-700"
1487;"LH";"MSQ";"FRA";"15:25:00";"15:55:00";"02:30:00";"Embraer";"190"
1487;"LX";"PRG";"ZRH";"14:50:00";"16:10:00";"01:20:00";"Airbus";"A321"
1487;"SQ";"JFK";"ORD";"15:42:00";"17:34:00";"02:52:00";"Embraer";"190"
1487;"UA";"IAH";"SAP";"09:35:00";"12:25:00";"02:50:00";"Boeing";"737-800"
1488;"CA";"DAX";"PEK";"18:00:00";"20:05:00";"02:05:00";"Boeing";"737-700"
1488;"SQ";"PBI";"JFK";"14:30:00";"17:14:00";"02:44:00";"Airbus";"A321"
1488;"UA";"SAP";"IAH";"13:25:00";"16:17:00";"02:52:00";"Boeing";"737-800"
1489;"CA";"PEK";"KOW";"15:45:00";"18:45:00";"03:00:00";"Boeing";"737-800"
1489;"SQ";"JFK";"PBI";"19:30:00";"22:32:00";"03:02:00";"Airbus";"A321"
1489;"UA";"EWR";"PBI";"07:20:00";"10:17:00";"02:57:00";"Boeing";"737-700"
1490;"CA";"KOW";"PEK";"19:50:00";"22:30:00";"02:40:00";"Boeing";"737-800"
1490;"LH";"FRA";"KBP";"09:35:00";"13:00:00";"02:25:00";"Airbus";"A320"
1490;"UA";"EWR";"ATL";"13:18:00";"15:45:00";"02:27:00";"Boeing";"737-800"
1491;"LH";"KBP";"FRA";"13:50:00";"15:45:00";"02:55:00";"Airbus";"A320"
1491;"SQ";"SFO";"JFK";"23:59:00";"08:19:00";"05:20:00";"Airbus";"A321"
1491;"UA";"IAH";"PVR";"12:14:00";"14:52:00";"02:38:00";"Boeing";"737-900"
1492;"LH";"FRA";"KBP";"17:00:00";"20:25:00";"02:25:00";"Airbus";"A320"
1492;"UA";"SNA";"IAH";"12:08:00";"17:14:00";"03:06:00";"Boeing";"737-800"
1493;"LH";"KBP";"FRA";"06:00:00";"08:00:00";"03:00:00";"Airbus";"A321"
1493;"SQ";"PWM";"JFK";"11:38:00";"12:54:00";"01:16:00";"Embraer";"190"
1494;"LH";"FRA";"KBP";"13:55:00";"17:20:00";"02:25:00";"Airbus";"A320"
1494;"SQ";"JFK";"PWM";"16:37:00";"17:56:00";"01:19:00";"Embraer";"190"
1495;"CA";"PEK";"ZYI";"18:05:00";"21:20:00";"03:15:00";"Boeing";"737-800"
1495;"LH";"KBP";"FRA";"18:15:00";"20:10:00";"02:55:00";"Airbus";"A320"
1496;"CA";"ZYI";"PEK";"22:05:00";"00:55:00";"02:50:00";"Boeing";"737-800"
1496;"SQ";"JFK";"LAX";"16:40:00";"20:02:00";"06:22:00";"Airbus";"A321"
1496;"UA";"IAH";"RDU";"18:30:00";"22:04:00";"02:34:00";"Boeing";"737-800"
1497;"SQ";"LAX";"JFK";"08:10:00";"16:30:00";"05:20:00";"Airbus";"A321"
1498;"LX";"ZRH";"PRG";"17:35:00";"18:55:00";"01:20:00";"Airbus";"A321"
1498;"SQ";"JFK";"LAX";"15:20:00";"18:47:00";"06:27:00";"Airbus";"A321"
1499;"LX";"PRG";"ZRH";"19:45:00";"21:00:00";"01:15:00";"Airbus";"A321"
1499;"SQ";"LAX";"JFK";"10:20:00";"18:42:00";"05:22:00";"Airbus";"A321"
1499;"UA";"ORD";"LGA";"10:00:00";"13:02:00";"02:02:00";"Airbus";"A319"
1500;"SQ";"RSW";"JFK";"06:25:00";"09:03:00";"02:38:00";"Airbus";"A321"
1500;"UA";"MCO";"ORD";"15:00:00";"16:52:00";"02:52:00";"Boeing";"737-800"
1501;"CA";"PEK";"SHA";"08:30:00";"10:35:00";"02:05:00";"Airbus";"A330-300"
1501;"SQ";"JFK";"RSW";"13:52:00";"17:02:00";"03:10:00";"Airbus";"A321"
1501;"UA";"IAH";"LGA";"19:40:00";"23:59:00";"03:19:00";"Boeing";"737-800"
1502;"CA";"SHA";"PEK";"11:55:00";"14:15:00";"02:20:00";"Airbus";"A330-300"
1502;"SQ";"RDU";"JFK";"10:00:00";"11:30:00";"01:30:00";"Embraer";"190"
1503;"CA";"PEK";"NKG";"17:40:00";"19:40:00";"02:00:00";"Airbus";"A321"
1503;"SQ";"JFK";"RDU";"17:27:00";"19:13:00";"01:46:00";"Embraer";"190"
1504;"CA";"NKG";"PEK";"20:40:00";"22:45:00";"02:05:00";"Airbus";"A321"
1504;"UA";"ORD";"DCA";"07:00:00";"09:46:00";"01:46:00";"Airbus";"A320"
1505;"CA";"PEK";"FOC";"07:25:00";"10:20:00";"02:55:00";"Boeing";"737-800"
1505;"UA";"DEN";"CVG";"17:58:00";"22:40:00";"02:42:00";"Boeing";"737-800"
1506;"CA";"FOC";"PEK";"12:00:00";"14:40:00";"02:40:00";"Boeing";"737-800"
1508;"UA";"SEA";"DEN";"05:30:00";"09:01:00";"02:31:00";"Airbus";"A320"
1509;"CA";"PEK";"HGH";"07:20:00";"09:40:00";"02:20:00";"Airbus";"A330-300"
1509;"UA";"SFO";"HNL";"17:05:00";"20:38:00";"05:33:00";"Boeing";"757-300"
1510;"CA";"HGH";"PEK";"10:55:00";"13:20:00";"02:25:00";"Airbus";"A330-300"
1510;"UA";"DEN";"GRR";"17:50:00";"22:23:00";"02:33:00";"Airbus";"A319"
1511;"CA";"PEK";"KHN";"11:45:00";"14:25:00";"02:40:00";"Airbus";"A321"
1511;"UA";"ORD";"MEM";"20:16:00";"22:10:00";"01:54:00";"Boeing";"737-700"
1512;"CA";"KHN";"PEK";"15:15:00";"17:35:00";"02:20:00";"Airbus";"A321"
1512;"LX";"ZRH";"GRZ";"17:35:00";"18:55:00";"01:20:00";"Bombardier";"CS300"
1512;"UA";"IAH";"LIR";"09:50:00";"13:20:00";"03:30:00";"Boeing";"737-900"
1513;"CA";"PEK";"NTG";"15:15:00";"17:20:00";"02:05:00";"Boeing";"737-800"
1513;"LX";"GRZ";"ZRH";"19:35:00";"20:55:00";"01:20:00";"Bombardier";"CS300"
1514;"CA";"NTG";"PEK";"18:10:00";"20:15:00";"02:05:00";"Boeing";"737-800"
1514;"UA";"EWR";"PUJ";"08:58:00";"14:05:00";"04:07:00";"Boeing";"737-800"
1515;"CA";"PEK";"SHA";"15:30:00";"17:35:00";"02:05:00";"Airbus";"A330-300"
1515;"UA";"PUJ";"EWR";"13:35:00";"16:46:00";"04:11:00";"Boeing";"737-800"
1516;"CA";"SHA";"PEK";"18:50:00";"21:25:00";"02:35:00";"Airbus";"A330-300"
1516;"UA";"LIR";"IAH";"14:20:00";"18:01:00";"03:41:00";"Boeing";"737-900"
1517;"CA";"PEK";"SHA";"13:30:00";"15:35:00";"02:05:00";"Boeing";"777-300ER"
1518;"CA";"SHA";"PEK";"16:50:00";"19:15:00";"02:25:00";"Boeing";"777-300ER"
1518;"UA";"PUJ";"EWR";"15:05:00";"18:23:00";"04:18:00";"Boeing";"737-800"
1519;"CA";"PEK";"SHA";"09:30:00";"11:35:00";"02:05:00";"Airbus";"A350-900"
1520;"CA";"SHA";"PEK";"12:50:00";"15:15:00";"02:25:00";"Airbus";"A350-900"
1520;"UA";"EWR";"PUJ";"07:48:00";"12:35:00";"03:47:00";"Boeing";"737-800"
1521;"CA";"PEK";"SHA";"14:30:00";"16:35:00";"02:05:00";"Boeing";"787-9"
1522;"CA";"SHA";"PEK";"17:50:00";"20:15:00";"02:25:00";"Boeing";"787-9"
1523;"CA";"TSN";"SHA";"14:55:00";"17:00:00";"02:05:00";"Boeing";"737-800"
1523;"UA";"EWR";"SJU";"08:00:00";"12:52:00";"03:52:00";"Boeing";"767-400"
1524;"CA";"SHA";"TSN";"18:05:00";"20:30:00";"02:25:00";"Boeing";"737-800"
1524;"UA";"DFW";"ORD";"16:22:00";"18:42:00";"02:20:00";"Airbus";"A319"
1525;"CA";"PEK";"TAO";"20:15:00";"21:50:00";"01:35:00";"Boeing";"737-800"
1526;"CA";"TAO";"PEK";"07:55:00";"09:30:00";"01:35:00";"Boeing";"737-800"
1526;"UA";"FLL";"EWR";"10:10:00";"13:00:00";"02:50:00";"Boeing";"737-800"
1527;"CA";"TSN";"SHA";"16:50:00";"18:50:00";"02:00:00";"Boeing";"737-800"
1527;"UA";"EWR";"MCO";"12:10:00";"14:57:00";"02:47:00";"Boeing";"737-900"
1528;"CA";"SHA";"TSN";"19:50:00";"22:05:00";"02:15:00";"Boeing";"737-800"
1529;"CA";"TSN";"XMN";"07:00:00";"09:40:00";"02:40:00";"Boeing";"737-800"
1530;"CA";"XMN";"TSN";"10:45:00";"13:30:00";"02:45:00";"Boeing";"737-800"
1530;"UA";"CLE";"EWR";"11:10:00";"12:48:00";"01:38:00";"Boeing";"737-700"
1531;"CA";"PEK";"SHA";"10:30:00";"12:35:00";"02:05:00";"Boeing";"787-9"
1531;"UA";"MSN";"ORD";"17:30:00";"18:28:00";"00:00:58";"Boeing";"737-700"
1532;"CA";"SHA";"PEK";"13:50:00";"16:15:00";"02:25:00";"Boeing";"787-9"
1532;"UA";"AUS";"IAH";"10:00:00";"11:08:00";"01:08:00";"Boeing";"737-900"
1533;"CA";"TSN";"SHA";"08:15:00";"10:15:00";"02:00:00";"Boeing";"737-800"
